feature,PC1,PC2,PC3,PC4,PC5
Right_Thalamus_original_firstorder_RobustMeanAbsoluteDeviation,-0.019218128249557626,0.07330320738417902,-0.09665682100148379,-0.02920258044747709,0.004270842020534721
Right_Thalamus_original_firstorder_RootMeanSquared,-0.016492945469422236,0.019896666560078793,0.22673021807662802,0.10640406742605618,-0.010109775276646164
Right_Thalamus_original_firstorder_Skewness,0.028728827656536966,0.05259453248449694,0.10050306097192148,-0.11152374148969456,-0.08310474358165429
Right_Thalamus_original_firstorder_TotalEnergy,0.15676585299187437,-0.001140547626033232,0.05888821068363438,0.1341205796210491,0.010083046253298618
Right_Thalamus_original_firstorder_Uniformity,0.036826402401881,-0.045775262767823816,-0.14260399851030386,-0.09819929592611029,-0.04183248841859151
Right_Thalamus_original_firstorder_Variance,0.005025281295869864,0.11912612180402633,-0.008527882781092129,-0.13667444665478123,0.043106275785666066
Right_Thalamus_original_shape_Elongation,-0.022113195210505983,0.09647236745668954,0.007243828318770198,0.12727584866933678,0.08566274540838649
Right_Thalamus_original_shape_Flatness,-0.03524966266385613,0.07942757933609335,-0.05209992867550012,-0.0021677150567959206,0.25484814069009903
Right_Thalamus_original_shape_LeastAxisLength,0.1011004328687592,0.024927808131009095,-0.05886163630319703,0.017457863510714853,0.20650550726386402
Right_Thalamus_original_shape_MajorAxisLength,0.13723747463662697,-0.07674345504463127,0.012115301422885277,0.02083387031489944,-0.1360631351132646
Right_Thalamus_original_shape_Maximum2DDiameterColumn,0.12415557917868375,-0.0983280690360649,0.05994989291223997,0.022089217703141248,-0.09678292740651706
Right_Thalamus_original_shape_Maximum2DDiameterRow,0.08039483720209996,-0.05901843564962776,-0.0018989165334414291,0.10556516703920919,-0.15860000737355628
Right_Thalamus_original_shape_Maximum2DDiameterSlice,0.0967458495769817,0.08263621202077645,-0.04911855044821394,0.09783614466659803,0.04394205553496654
Right_Thalamus_original_shape_Maximum3DDiameter,0.1441050293516425,-0.04403028447145325,0.013942984195545727,0.022272353926490237,-0.08932652889617013
Right_Thalamus_original_shape_MeshVolume,0.16954050976171262,-0.007620315518591972,-0.014048931591914856,0.10485347278467105,0.015812741757894058
Right_Thalamus_original_shape_MinorAxisLength,0.10174575795664462,0.04056551447125702,0.021925124500637907,0.16908854465358733,-0.025966033755440637
Right_Thalamus_original_shape_Sphericity,-0.04081135085303601,0.027158446130333056,-0.06360470893369907,-0.0814628588113425,0.20716504756098714
Right_Thalamus_original_shape_SurfaceArea,0.16785085789246915,-0.01283668801641549,0.0002686542690968789,0.11449375843627134,-0.02718864893098501
Right_Thalamus_original_shape_SurfaceVolumeRatio,-0.15014239068258012,-0.0035010460996246504,0.039121435699871025,-0.06445596964451435,-0.10543091687609078
Right_Thalamus_original_shape_VoxelVolume,0.16963656502047572,-0.0076218781042139755,-0.014179237704963635,0.10469607817426956,0.015628269763385754
